Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Luke Rhodes,30,IND,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Robert Rochell,24,LAR,DB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,5,5,0,0,0,0,
Christian Rozeboom,25,LAR,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,0,0,0,
Jason Sanders,27,MIA,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Patrick Scales,34,CHI,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,
Jamien Sherwood,22,NYJ,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.5,16,12,4,1,1,0,
Trent Sieg,27,LVR,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Matthew Slater,37,NWE,WR,17,0,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,0,0,0,
Joey Slye,26,WAS,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Benny Snell Jr.,24,PIT,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,0,0,
M.J. Stewart,27,HOU,DB,17,0,0,0,0,0,1,1,0,2,2,0,0.0,41,30,11,1,0,0,
Ryan Stonehouse,23,TEN,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,AP-2
Kentavius Street,26,NOR,DT,17,0,0,0,0,0,1,0,0,0,0,0,3.5,29,13,16,5,8,0,
Justin Strnad,26,DEN,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Cameron Thomas,22,ARI,LB,17,0,0,0,0,0,1,0,0,0,0,0,3.0,18,7,11,3,6,0,
Solomon Thomas,27,NYJ,DE,17,0,0,0,0,0,0,0,0,0,0,0,0.5,26,13,13,2,4,0,
Carson Tinker,33,SEA,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Zach Triner,31,TAM,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Justin Tucker,33,BAL,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,"PB,AP-2"
KaVontae Turpin,26,DAL,WR,17,0,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0,0,0,PB
Jon Weeks,36,HOU,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,6,1,5,0,0,0,
Kristian Welch,24,BAL,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Milton Williams,23,PHI,DT,17,0,0,0,0,0,2,0,0,0,0,0,4.0,36,19,17,9,6,0,
James Winchester,33,KAN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Mitch Wishnowsky,30,SFO,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Zach Wood,29,NOR,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Josh Woods,26,DET,LB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,0,0,0,
Cade York,21,CLE,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Greg Zuerlein,35,NYJ,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jaire Alexander,25,GNB,LCB,16,16,5,59,0,29,14,0,0,0,0,0,0.0,56,43,13,4,0,0,"PB,AP-2"
Jonathan Allen,27,WAS,RDT,16,16,1,1,0,1,3,2,0,0,0,0,7.5,65,44,21,16,17,0,PB
Josh Allen,26,BUF,QB,16,16,0,0,0,0,0,0,13,5,-2,0,0.0,3,3,0,0,0,0,"PB,AP MVP-3,AP OPoY-8"
Saquon Barkley,25,NYG,RB,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP CPoY-3"
Jessie Bates III,25,CIN,FS,16,16,4,28,0,16,8,1,0,0,0,0,0.0,71,38,33,1,0,0,
Vonn Bell,28,CIN,SS,16,16,4,56,0,46,8,2,0,1,0,0,1.0,77,52,25,4,4,0,
Tyler Biadasz,25,DAL,C,16,16,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,PB
Nick Bosa,25,SFO,RDE,16,16,0,0,0,0,1,2,0,0,0,0,18.5,51,41,10,19,48,0,"PB,AP-1,AP MVP-6,AP DPoY-1"
Jordyn Brooks,25,SEA,LILB,16,16,0,0,0,0,5,1,0,1,3,0,1.0,161,103,58,3,3,0,
Taven Bryan,26,CLE,RDT,16,16,0,0,0,0,1,0,0,0,0,0,3.0,26,11,15,2,6,0,
Spencer Burford,22,SFO,RG,16,16,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,
Brian Burns,24,CAR,LDE,16,16,0,0,0,0,3,1,0,0,0,0,12.5,63,34,29,17,22,0,PB
Joe Burrow,26,CIN,QB,16,16,0,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,0,0,"PB,AP MVP-4,AP OPoY-9"
A.J. Cann,31,HOU,RG,16,16,0,0,0,0,0,0,0,4,0,0,0.0,2,2,0,0,0,0,
Zaven Collins,23,ARI,RILB,16,16,1,30,1,30,6,1,0,0,0,0,2.0,100,63,37,11,4,0,
Stefon Diggs,29,BUF,WR,16,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Stephon Gilmore,32,IND,RCB,16,16,2,31,0,31,11,0,0,0,0,0,0.0,66,53,13,0,0,0,
Jaylinn Hawkins,25,ATL,FS,16,16,2,14,0,14,6,1,0,1,0,1,0.0,84,45,39,0,1,0,
Derrick Henry,28,TEN,RB,16,16,0,0,0,0,0,0,6,1,-6,0,0.0,0,0,0,0,0,0,"PB,AP MVP-9,AP OPoY-12,AP CPoY-9"
B.J. Hill,27,CIN,RDT,16,16,0,0,0,0,4,1,0,3,0,0,3.0,68,30,38,4,11,0,
James Hurst,31,NOR,LT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
Daniel Jones,25,NYG,QB,16,16,0,0,0,0,0,0,6,2,0,0,0.0,0,0,0,0,0,0,AP CPoY-11
DaQuan Jones,31,BUF,RDT,16,16,0,0,0,0,0,0,0,1,0,0,2.0,38,22,16,3,11,0,
Jonathan Jones,29,NWE,LCB,16,16,4,89,1,55,11,3,0,0,0,0,0.0,69,56,13,0,0,0,
Cameron Jordan,33,NOR,LDE,16,16,0,0,0,0,2,2,0,0,0,0,8.5,66,40,26,13,13,0,PB
Sebastian Joseph-Day,27,LAC,RDT,16,16,1,4,0,4,1,1,0,1,0,0,2.0,56,27,29,9,6,1,
Ted Karras,29,CIN,C,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Dexter Lawrence,25,NYG,NT,16,16,0,0,0,0,3,2,0,0,0,0,7.5,68,35,33,7,28,0,"PB,AP-2"
Damien Lewis,25,SEA,LG,16,16,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Tyler Lockett,30,SEA,WR,16,16,0,0,0,0,0,0,2,0,0,0,0.0,2,2,0,0,0,0,
Julian Love,24,NYG,SS,16,16,2,44,0,27,5,1,0,1,8,0,1.0,124,79,45,6,1,0,
Abraham Lucas,24,SEA,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,2,1,1,0,0,0,
Jordan Mailata,25,PHI,LT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
Kolton Miller,27,LVR,LT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
David Montgomery,25,CHI,RB,16,16,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,
Andrew Norwell,31,WAS,LG,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Adetokunbo Ogundeji,24,ATL,LDE,16,16,0,0,0,0,0,0,0,0,0,0,2.0,42,19,23,3,1,0,
Larry Ogunjobi,28,PIT,LDE,16,16,0,0,0,0,0,0,0,0,0,0,1.5,48,25,23,7,11,0,
Nicholas Petit-Frere,23,TEN,RT,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Michael Pittman Jr.,25,IND,WR,16,16,0,0,0,0,0,0,2,2,5,0,0.0,4,4,0,0,0,0,
Scott Quessenberry,27,HOU,C,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Taylor Rapp,25,LAR,SS,16,16,2,18,0,18,6,0,0,1,0,0,0.0,92,58,34,2,1,0,
Nick Scott,27,LAR,FS,16,16,2,0,0,0,5,2,0,0,0,0,0.0,86,56,30,1,0,0,
Devin Singletary,25,BUF,RB,16,16,0,0,0,0,0,0,3,0,0,0,0.0,3,2,1,0,0,0,
Braden Smith,26,IND,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Trey Smith,23,KAN,RG,16,16,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Za'Darius Smith,30,MIN,ROLB,16,16,0,0,0,0,5,1,0,0,0,0,10.0,44,32,12,15,24,0,"PB,AP CPoY-9"
Equanimeous St. Brown,26,CHI,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Josh Sweat,25,PHI,LDE/RDE,16,16,1,42,1,42,1,1,0,0,0,0,11.0,48,31,17,15,23,0,
Teair Tart,25,TEN,NT,16,16,1,0,0,0,6,0,0,1,1,0,1.5,34,20,14,5,7,0,
Andrew Thomas,23,NYG,LT,16,16,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,AP-2
Juan Thornhill,27,KAN,SS,16,16,3,0,0,0,9,0,0,0,0,0,1.0,71,43,28,4,2,0,
J.J. Watt,33,ARI,LDE,16,16,0,0,0,0,7,1,0,1,0,0,12.5,39,30,9,18,25,0,AP CPoY-8
Quinnen Williams,25,NYJ,RDE,16,16,0,0,0,0,4,2,0,1,12,0,12.0,55,35,20,12,28,0,"PB,AP-1,AP DPoY-7"
Nasir Adderley,25,LAC,SS,16,15,2,30,0,30,4,1,0,0,0,0,0.0,62,39,23,1,0,0,
Jamin Davis,24,WAS,LLB,16,15,0,0,0,0,1,0,0,2,0,0,3.0,104,68,36,9,5,0,
Raekwon Davis,25,MIA,NT,16,15,0,0,0,0,0,0,0,0,0,0,1.0,33,13,20,1,2,0,
Myles Garrett,27,CLE,LDE,16,15,0,0,0,0,4,2,0,0,0,0,16.0,60,37,23,18,26,0,"PB,AP-2,AP DPoY-5"
Taron Johnson,26,BUF,RLB,16,15,1,2,0,2,9,0,0,1,0,0,0.0,90,67,23,6,0,0,
Malcolm Rodriguez,23,DET,LLB,16,15,0,0,0,0,2,1,0,1,2,0,1.0,87,62,25,8,3,0,
Durham Smythe,27,MIA,TE,16,15,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0,
Cameron Sutton,27,PIT,RCB,16,15,3,26,0,26,15,0,0,0,0,0,0.0,43,35,8,1,0,0,
Raheem Mostert,30,MIA,RB,16,14,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
JuJu Smith-Schuster,26,KAN,WR,16,14,0,0,0,0,0,0,3,0,0,0,0.0,4,2,2,0,0,0,
Noah Brown,26,DAL,WR,16,13,0,0,0,0,0,0,1,0,0,0,0.0,5,3,2,0,0,0,
Trey McBride,23,ARI,TE,16,13,0,0,0,0,0,0,1,1,0,0,0.0,7,6,1,0,0,0,
Darnell Savage Jr.,25,GNB,FS,16,13,1,75,1,75,5,0,0,1,2,0,0.0,58,43,15,2,0,0,
Greg Gaines,26,LAR,NT,16,12,0,0,0,0,0,0,0,0,0,0,4.0,36,16,20,6,6,0,
Juwan Johnson,26,NOR,TE,16,12,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Kyle Juszczyk,31,SFO,FB,16,12,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,PB
Cornelius Lucas,31,WAS,RT,16,12,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Alec Pierce,22,IND,WR,16,12,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Mykal Walker,25,ATL,MLB,16,12,2,33,0,21,6,0,0,0,0,0,1.0,107,56,51,4,1,0,
Jacoby Brissett,30,CLE,QB,16,11,0,0,0,0,0,0,6,1,-1,0,0.0,1,0,1,0,0,0,
Gerald Everett,28,LAC,TE,16,11,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Damarri Mathis,23,DEN,RCB,16,11,0,0,0,0,7,0,0,0,0,0,0.0,65,54,11,1,0,0,
Cade Otton,23,TAM,TE,16,11,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,
Josh Palmer,23,LAC,WR,16,11,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,
Darius Slayton,25,NYG,WR,16,11,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0,0,0,
Michael Carter,23,NYJ,RB,16,10,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,
Marvin Jones,32,JAX,WR,16,10,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Riley Reiff,34,CHI,RT,16,10,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Zachary Carter,23,CIN,LDT,16,9,0,0,0,0,1,0,0,0,0,0,0.5,23,10,13,1,1,0,
Leonard Fournette,27,TAM,RB,16,9,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Will Fries,24,IND,RG,16,9,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
Elijah Moore,22,NYJ,WR,16,9,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Al-Quadin Muhammad,27,CHI,RDE,16,9,0,0,0,0,0,1,0,0,0,0,1.0,29,15,14,1,3,0,
Matt Pryor,28,IND,RG/LT,16,9,0,0,0,0,0,0,0,1,13,0,0.0,0,0,0,0,0,0,
Abdullah Anderson,26,ATL,LDT,16,8,0,0,0,0,1,0,0,0,0,0,1.0,40,15,25,2,1,0,
Bradley Chubb,26,2TM,LOLB,16,15,0,0,0,0,1,3,0,0,0,0,8.0,39,20,19,5,20,0,PB
Jake Ferguson,23,DAL,TE,16,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Pat Freiermuth,24,PIT,TE,16,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Taysom Hill,32,NOR,TE/QB,16,8,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,
Chris Myarick,27,NYG,FB,16,8,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,
Nelson Agholor,29,NWE,WR,16,7,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0,0,0,
Tyler Allgeier,22,ATL,RB,16,7,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0,AP ORoY-5
John Bates,25,WAS,TE,16,7,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Chris Moore,29,HOU,WR,16,7,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Khari Blasingame,26,CHI,FB,16,6,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Malik Hooker,26,DAL,SS,16,6,3,29,0,26,3,0,0,1,38,1,0.0,62,44,18,2,0,0,
Mike Hughes,25,DET,DB,16,6,0,0,0,0,1,0,0,0,0,0,0.0,51,35,16,3,2,0,
Jaylen Watson,24,KAN,DB,16,6,1,99,1,99,6,0,0,0,0,0,0.0,49,37,12,3,0,0,
Jonah Williams,27,LAR,DT,16,6,0,0,0,0,0,0,0,0,0,0,0.5,23,11,12,0,4,0,
Jeff Wilson,27,2TM,RB,16,7,0,0,0,0,0,0,3,1,0,0,0.0,2,2,0,0,0,0,
Rasheem Green,25,HOU,RDE,16,5,0,0,0,0,2,0,0,0,0,0,3.5,42,27,15,5,8,0,
Troy Hairston,24,HOU,TE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Ronnie Harrison,25,CLE,DB,16,5,0,0,0,0,1,0,0,0,0,0,0.5,24,16,8,0,1,0,
Justin Hollins,26,2TM,LB,16,5,0,0,0,0,0,1,0,1,0,0,3.5,35,19,16,4,7,0,
Joshua Kalu,27,TEN,DB,16,5,1,0,0,0,5,1,0,0,0,0,0.0,42,24,18,1,0,0,
Dan Skipper,28,DET,LG,16,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Robert Spillane,27,PIT,LB,16,5,0,0,0,0,4,0,0,0,0,0,1.0,79,52,27,4,2,0,
Greg Dortch,24,ARI,WR,16,4,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Brandon Facyson,28,IND,CB,16,4,0,0,0,0,6,0,0,0,0,0,0.0,28,26,2,0,0,0,
Clelin Ferrell,25,LVR,DE,16,4,0,0,0,0,2,0,0,0,0,0,2.0,26,8,18,3,8,0,
Carl Granderson,26,NOR,DE,16,4,0,0,0,0,0,1,0,1,0,0,5.5,53,30,23,9,9,0,
Kyle Hamilton,21,BAL,S,16,4,0,0,0,0,5,1,0,0,0,0,2.0,62,46,16,4,5,0,
Nyheim Hines,26,2TM,RB,16,5,0,0,0,0,0,0,2,2,11,0,0.0,2,2,0,0,0,0,
Jauan Jennings,25,SFO,WR,16,4,0,0,0,0,0,0,1,0,0,0,0.0,2,1,1,0,0,0,
Jaylon Jones,25,CHI,DB,16,4,0,0,0,0,2,1,0,0,0,0,0.0,47,33,14,0,0,0,
Tony Pollard,25,DAL,RB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Josiah Scott,23,PHI,CB,16,4,2,13,0,13,8,0,0,0,0,0,0.0,26,19,7,2,0,0,
Rashad Weaver,25,TEN,LB,16,4,0,0,0,0,6,2,0,1,0,0,5.5,27,18,9,7,15,0,
David Bell,22,CLE,WR,16,3,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,
Tyrel Dodson,24,BUF,LB,16,3,0,0,0,0,0,0,0,1,0,0,1.0,32,22,10,1,1,0,
Anfernee Jennings,25,NWE,LB,16,3,0,0,0,0,2,1,0,0,0,0,1.5,27,15,12,1,4,0,
Jaquan Johnson,27,BUF,S,16,3,1,0,0,0,1,0,0,0,0,0,0.0,32,16,16,0,0,0,
Skyy Moore,22,KAN,WR,16,3,0,0,0,0,0,0,3,0,0,0,0.0,2,1,1,0,0,0,
David Quessenberry,32,BUF,T,16,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Darrell Taylor,25,SEA,LB,16,3,0,0,0,0,1,4,0,1,21,0,9.5,26,22,4,8,13,0,
D'Anthony Bell,26,CLE,S,16,2,0,0,0,0,0,0,0,0,0,0,0.0,14,12,2,0,0,0,
Kendrick Bourne,27,NWE,WR,16,2,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
Nick Cross,21,IND,S,16,2,0,0,0,0,0,0,1,1,0,0,0.0,17,11,6,0,0,0,
Keion Crossen,26,MIA,DB,16,2,0,0,0,0,4,0,0,0,0,0,0.0,32,20,12,0,0,0,
Carl Davis,30,NWE,DT,16,2,0,0,0,0,0,0,0,1,17,0,1.0,11,3,8,1,1,0,
Deon Jackson,23,IND,RB,16,2,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Isaiah Likely,22,BAL,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Chad Muma,23,JAX,LB,16,2,0,0,0,0,1,0,0,0,0,0,1.5,47,28,19,3,3,0,
Gunner Olszewski,26,PIT,WR,16,2,0,0,0,0,0,0,2,0,0,0,0.0,2,1,1,0,0,0,
Samaje Perine,27,CIN,RB,16,2,0,0,0,0,0,1,0,1,-5,0,0.0,7,4,3,0,0,0,
Markus Bailey,25,CIN,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,24,18,6,2,0,0,
Terrel Bernard,23,BUF,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,22,11,11,0,0,0,
Josh Blackwell,23,CHI,DB,16,1,0,0,0,0,0,1,0,1,0,0,0.0,23,16,7,0,0,0,
Miles Boykin,26,PIT,WR,16,1,0,0,0,0,0,0,0,0,0,0,0.0,10,9,1,0,0,0,
Elijah Campbell,27,MIA,DB,16,1,0,0,0,0,1,0,0,0,0,0,0.0,12,7,5,0,1,0,
Blake Cashman,26,HOU,LB,16,1,0,0,0,0,2,0,0,1,0,0,3.0,26,19,7,4,5,0,
Bryan Cook,23,KAN,S,16,1,0,0,0,0,2,0,0,0,0,0,1.0,33,22,11,1,2,0,
Akeem Davis-Gaither,25,CIN,LB,16,1,0,0,0,0,1,0,0,1,3,0,0.0,46,30,16,2,0,0,
Arnold Ebiketie,23,ATL,OLB,16,1,0,0,0,0,2,2,0,0,0,0,2.5,30,21,9,3,11,0,
Tomon Fox,24,NYG,LB,16,1,0,0,0,0,0,0,0,0,0,0,1.0,24,15,9,3,1,0,
Neville Gallimore,25,DAL,DT,16,1,0,0,0,0,1,0,0,0,0,0,1.0,33,16,17,2,1,0,
Kerry Hyder,31,SFO,DE,16,1,0,0,0,0,3,0,0,1,0,0,1.0,19,10,9,1,4,0,
Kelvin Joseph,23,DAL,CB,16,1,0,0,0,0,2,1,0,0,0,0,0.0,20,17,3,0,0,0,
Raekwon McMillan,26,NWE,LB,16,1,0,0,0,0,0,0,0,1,23,1,1.0,35,26,9,5,1,0,
Amari Rodgers,23,2TM,WR,16,1,0,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,0,0,
Cameron Sample,23,CIN,DE,16,1,0,0,0,0,0,0,0,0,0,0,2.0,25,17,8,4,7,0,
Kevin Strong,26,TEN,DT,16,1,0,0,0,0,2,0,0,0,0,0,0.0,23,14,9,0,0,0,
Trent Taylor,28,CIN,WR,16,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Samuel Womack,23,SFO,CB,16,1,1,0,0,0,2,1,0,1,0,0,0.0,19,13,6,1,0,0,
D.J. Wonnum,25,MIN,LB,16,1,0,0,0,0,0,0,0,0,0,0,4.0,38,27,11,5,10,0,
DeAundre Alford,25,ATL,CB,16,0,1,0,0,0,7,0,0,0,0,0,0.5,25,18,7,1,1,1,
Stephen Anderson,29,ARI,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,
Brian Asamoah,22,MIN,LB,16,0,0,0,0,0,0,1,0,1,12,0,0.0,17,11,6,0,0,0,
Ben Banogu,26,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,3,7,0,0,0,
Tyler Bass,25,BUF,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Nick Bellore,33,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,11,4,0,0,0,
Brandon Bolden,32,LVR,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,
Tony Brown,27,IND,DB,16,0,0,0,0,0,0,0,0,0,0,0,1.0,7,2,5,1,1,0,
Rex Burkhead,32,HOU,RB,16,0,0,0,0,0,0,0,0,1,0,1,0.0,2,2,0,0,0,0,
Deon Bush,29,KAN,DB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,11,6,5,0,0,0,
Micheal Clemons,25,NYJ,DE,16,0,0,0,0,0,0,0,0,0,0,0,2.5,36,22,14,4,6,0,
James Cook,23,BUF,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
JoJo Domann,25,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,0,0,
Reid Ferguson,28,BUF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Luke Gifford,27,DAL,LB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,17,11,6,0,0,0,
Justin Jackson,26,DET,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,
John Jenkins,33,MIA,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,20,8,12,0,1,0,
Kyron Johnson,24,PHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,
Patrick Johnson,24,PHI,DE,16,0,0,0,0,0,0,1,0,1,0,0,0.0,11,7,4,0,3,0,
Clay Johnston,26,CIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,0,0,
Patrick Jones II,24,MIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,4.0,27,16,11,8,5,0,
Taiwan Jones,34,BUF,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,5,2,3,0,0,0,
Chris Lammons,26,KAN,CB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,7,3,4,0,0,0,
P.J. Locke,25,DEN,S,16,0,0,0,0,0,1,2,0,0,0,0,0.0,22,11,11,1,0,0,
Jordan Mason,23,SFO,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,
Tyler Matakevich,30,BUF,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Marquan McCall,23,CAR,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,7,8,2,1,0,
Evan McPherson,23,CIN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
DaMarcus Mitchell,24,NWE,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,0,0,0,
Siran Neal,28,BUF,CB,16,0,0,0,0,0,4,0,0,0,0,0,0.0,19,13,6,0,1,0,
Joseph Ossai,22,CIN,DE,16,0,0,0,0,0,1,0,0,2,0,1,3.5,17,6,11,2,10,0,
Del'Shawn Phillips,26,BAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,
Khalen Saunders,26,KAN,DT,16,0,0,0,0,0,1,0,0,0,0,0,3.5,48,22,26,3,8,0,
Brenden Schooler,25,NWE,DB,16,0,0,0,0,0,0,0,0,2,0,0,0.0,14,11,3,0,0,0,
Michael Thomas,32,CIN,S,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,5,7,0,0,0,
Channing Tindall,22,MIA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,
Shaka Toney,24,WAS,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,1,0,0,
Casey Toohill,26,WAS,DE,16,0,0,0,0,0,0,0,0,2,1,1,1.0,25,13,12,2,6,0,
Brent Urban,31,BAL,DE,16,0,0,0,0,0,3,0,0,0,0,0,1.0,21,10,11,2,1,0,
Jaylen Warren,24,PIT,RB,16,0,0,0,0,0,0,0,1,1,3,0,0.0,5,4,1,0,0,0,
Devonte Wyatt,24,GNB,DT,16,0,0,0,0,0,1,1,0,0,0,0,1.5,15,8,7,0,3,0,
Mark Andrews,27,BAL,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB
Eli Apple,27,CIN,LCB,15,15,0,0,0,0,8,0,0,0,0,0,0.0,49,35,14,1,0,0,
Budda Baker,26,ARI,FS,15,15,2,54,0,53,7,1,0,0,0,0,0.0,111,75,36,1,2,0,PB
